Seed_id,id,Title,Artist,Similarity,
900132,900047,Jungle,Emma Louise,0.043,1
900132,900123,Runaway (U & I),Galantis,0.038,1
900132,900201,Bills,Lunchmoney Lewis,0.035,1
900132,900145,King,Years & Years,0.033,1
900132,900140,CoCo,O.T. Genasis,0.032,1
900132,900027,Heroes (We Could Be),Alesso,0.03,1
900132,900200,Stole The Show,Kygo,0.027,1
900132,900165,Hold My Hand,Jess Glynne,0.024,1
900132,900130,Say Something,Karen Harding,0.01,1
900132,900176,Rumors,Pep & Rash,0.008,1
900132,900156,Perdoname,Deorro,0.007,1
900137,900066,The Heart Wants What It Wants,Selena Gomez,0.386,1
900137,900153,One Last Time,Ariana Grande,0.384,1
900137,190204,All About That Bass,Meghan Trainor,0.251,1
900137,900124,Break the Rules,Charli XCX,0.237,1
900137,190202,Maps,Maroon 5,0.232,1
900137,190163,Stay with Me,Sam Smith,0.204,1
900137,900167,Ghosttown,Madonna,0.204,1
900137,190089,Am I Wrong,Nico & Vinz,0.182,1
900137,1000002,Ghost Town,Adam Lambert,0.174,1
900137,900145,King,Years & Years,0.168,1
900137,190086,Rude,Magic!,0.149,1
900137,179550,Diamonds,Rihanna,0.141,1
900137,186455,Royals,Lorde,0.105,1
900137,188424,Timber,Pitbull,0.035,1
900137,190185,Shower,Becky G,0.008,1
900137,900142,Time of Our Lives,Pitbull,0.005,1
900137,900129,Hold Back the River,James Bay,0.004,1
900137,900058,Uptown Funk,Mark Ronson,0.004,1
900137,189944,Let Go for Tonight,Foxes,0.004,1
900137,61223,Bleeding Love,Leona Lewis,0.003,1
900137,1504462,Let It Go,James Bay,0.002,1
900139,900132,Are You With Me,Lost Frequencies,0.846,1
900139,900131,Firestone,Kygo,0.714,1
900139,900183,Uncover,Zara Larsson,0.534,1
900139,900171,Homeless,Marina Kaye,0.415,1
900139,900141,Wish You Were Mine,Philip George,0.415,1
900139,900129,Hold Back the River,James Bay,0.409,1
900139,900027,Heroes (We Could Be),Alesso,0.289,1
900139,190203,Wicked Wonderland,Martin Tungevaag,0.275,1
900139,900201,Bills,Lunchmoney Lewis,0.256,1
900139,900165,Hold My Hand,Jess Glynne,0.24,1
900139,900140,CoCo,O.T. Genasis,0.214,1
900139,900130,Say Something,Karen Harding,0.198,1
900139,900142,Time of Our Lives,Pitbull,0.187,1
900139,900200,Stole The Show,Kygo,0.174,1
900139,190204,All About That Bass,Meghan Trainor,0.167,1
900139,900056,Diamonds,Josef Salvat,0.16,1
900139,900150,Riva (Restart the Game),Klingande,0.156,1
900139,900123,Runaway (U & I),Galantis,0.104,1
900139,900145,King,Years & Years,0.101,1
900139,190185,Shower,Becky G,0.092,1
900139,1504462,Let It Go,James Bay,0.066,1
900139,190089,Am I Wrong,Nico & Vinz,0.059,1
900139,900156,Perdoname,Deorro,0.046,1
900139,190108,Touch,Shift K3Y,0.017,1
900140,900139,Cheerleader,Omi,0.027,1
900140,900132,Are You With Me,Lost Frequencies,0.025,1
900140,900141,Wish You Were Mine,Philip George,0.014,1
900140,190203,Wicked Wonderland,Martin Tungevaag,0.007,1
900140,900027,Heroes (We Could Be),Alesso,0.007,1
900140,900123,Runaway (U & I),Galantis,0.006,1
900141,1504462,Let It Go,James Bay,0.006,1
900142,188424,Timber,Pitbull,0.326,1
900142,176466,Good Feeling,Flo Rida,0.214,1
900142,900177,Bitch Better Have My Money,Rihanna,0.212,1
900142,900027,Heroes (We Could Be),Alesso,0.033,1
900142,900143,FourFiveSeconds,Rihanna,0.03,1
900142,900195,Worth It,Fifth Harmony,0.03,1
900142,900000,Blame,Calvin Harris,0.023,1
900142,900022,The Nights,Avicii,0.022,1
900142,900062,Wrapped Up,Olly Murs,0.017,1
900142,900174,Up,Olly Murs,0.015,1
900142,900153,One Last Time,Ariana Grande,0.014,1
900142,900139,Cheerleader,Omi,0.011,1
900142,900137,Chains,Nick Jonas,0.011,1
900142,190086,Rude,Magic!,0.009,1
900142,900066,The Heart Wants What It Wants,Selena Gomez,0.009,1
900142,190089,Am I Wrong,Nico & Vinz,0.009,1
900142,190185,Shower,Becky G,0.007,1
900142,186479,Clarity,Zedd,0.006,1
900142,1504484,Intoxicated,Martin Solveig,0.005,1
900142,190203,Wicked Wonderland,Martin Tungevaag,0.005,1
900142,184017,Just Give Me a Reason,P!nk,0.004,1
900142,1000097,I Need Your Love,Shaggy,0.002,1
900143,900142,Time of Our Lives,Pitbull,0.343,1
900143,900195,Worth It,Fifth Harmony,0.263,1
900143,900153,One Last Time,Ariana Grande,0.166,1
900143,900178,Elastic Heart,Sia,0.154,1
900143,900145,King,Years & Years,0.13,1
900143,900174,Up,Olly Murs,0.13,1
900143,900000,Blame,Calvin Harris,0.126,1
900143,900128,Love Me Like You Do,Ellie Goulding,0.117,1
900143,900062,Wrapped Up,Olly Murs,0.111,1
900143,900167,Ghosttown,Madonna,0.089,1
900143,900066,The Heart Wants What It Wants,Selena Gomez,0.083,1
900143,900124,Break the Rules,Charli XCX,0.081,1
900143,900137,Chains,Nick Jonas,0.08,1
900143,190142,Ghost,Ella Henderson,0.077,1
900143,190132,Chandelier,Sia,0.07,1
900143,183214,When I Was Your Man,Bruno Mars,0.056,1
900143,171713,Someone Like You,Adele,0.054,1
900143,188424,Timber,Pitbull,0.051,1
900143,61223,Bleeding Love,Leona Lewis,0.049,1
900143,190185,Shower,Becky G,0.049,1
900143,184017,Just Give Me a Reason,P!nk,0.049,1
900143,186455,Royals,Lorde,0.043,1
900143,176482,Video Games,Lana Del Rey,0.042,1
900143,1000002,Ghost Town,Adam Lambert,0.042,1
900143,190091,Only Love Can Hurt Like This,Paloma Faith,0.04,1
900143,9180,We Belong Together,Mariah Carey,0.034,1
900143,15208,Hurt,Christina Aguilera,0.033,1
900143,2624,Survivor,Destiny's Child,0.023,1
900143,189944,Let Go for Tonight,Foxes,0.013,1
900146,1504460,My House,Flo Rida,1,1
900146,900132,Are You With Me,Lost Frequencies,0.032,1
900146,900141,Wish You Were Mine,Philip George,0.029,1
900146,900201,Bills,Lunchmoney Lewis,0.022,1
900146,900188,Pray To God,Calvin Harris,0.019,1
900146,900022,The Nights,Avicii,0.019,1
900146,900165,Hold My Hand,Jess Glynne,0.016,1
900146,190089,Am I Wrong,Nico & Vinz,0.014,1
900147,188422,The Monster,Eminem,0.037,1
900147,189960,Show Me,Kid Ink,0.015,1
900147,900140,CoCo,O.T. Genasis,0.01,1
900149,900001,Dangerous,David Guetta,0.145,1
900149,900146,GDFR,Flo Rida,0.045,1
900149,900022,The Nights,Avicii,0.034,1
900149,900195,Worth It,Fifth Harmony,0.031,1
900149,190183,Break Free,Ariana Grande,0.03,1
900149,900142,Time of Our Lives,Pitbull,0.029,1
900149,900143,FourFiveSeconds,Rihanna,0.025,1
900149,900058,Uptown Funk,Mark Ronson,0.023,1
900149,900177,Bitch Better Have My Money,Rihanna,0.019,1
900149,900027,Heroes (We Could Be),Alesso,0.019,1
900149,900128,Love Me Like You Do,Ellie Goulding,0.017,1
900149,900132,Are You With Me,Lost Frequencies,0.017,1
900149,900178,Elastic Heart,Sia,0.017,1
900149,1504484,Intoxicated,Martin Solveig,0.016,1
900149,900137,Chains,Nick Jonas,0.015,1
900149,900066,The Heart Wants What It Wants,Selena Gomez,0.015,1
900149,186623,Counting Stars,OneRepublic,0.014,1
900149,900124,Break the Rules,Charli XCX,0.014,1
900149,190204,All About That Bass,Meghan Trainor,0.014,1
900149,900123,Runaway (U & I),Galantis,0.013,1
900149,900156,Perdoname,Deorro,0.013,1
900149,190132,Chandelier,Sia,0.012,1
900149,900141,Wish You Were Mine,Philip George,0.012,1
900149,190089,Am I Wrong,Nico & Vinz,0.012,1
900149,900191,Five More Hours,Deorro,0.011,1
900149,166796,Secrets,OneRepublic,0.008,1
900149,900174,Up,Olly Murs,0.007,1
900149,900131,Firestone,Kygo,0.007,1
900149,900165,Hold My Hand,Jess Glynne,0.007,1
900149,900139,Cheerleader,Omi,0.007,1
900149,190086,Rude,Magic!,0.006,1
900149,190185,Shower,Becky G,0.006,1
900149,900200,Stole The Show,Kygo,0.004,1
900149,190142,Ghost,Ella Henderson,0.003,1
900149,1000107,Castle In The Snow,The Avener,0.003,1
900149,188404,All Night,Icona Pop,0.003,1
900149,15212,I Wanna Love You,Akon,0.003,1
900150,900082,Faded,ZHU,0.421,1
900150,900132,Are You With Me,Lost Frequencies,0.047,1
900150,900139,Cheerleader,Omi,0.039,1
900150,900131,Firestone,Kygo,0.032,1
900150,900141,Wish You Were Mine,Philip George,0.021,1
900150,190203,Wicked Wonderland,Martin Tungevaag,0.014,1
900150,900165,Hold My Hand,Jess Glynne,0.013,1
900150,900200,Stole The Show,Kygo,0.013,1
900150,168454,Te Quiero,Stromae,0.007,1
900151,900162,Tan Bonita,Henry Mendez,0,1
900152,900124,Break the Rules,Charli XCX,0.004,1
900152,189944,Let Go for Tonight,Foxes,0.002,1
900152,185265,Safe and Sound,Capital Cities,0.001,1
900153,900066,The Heart Wants What It Wants,Selena Gomez,0.586,1
900153,190210,Shake It Off,Taylor Swift,0.443,1
900153,900137,Chains,Nick Jonas,0.386,1
900153,190185,Shower,Becky G,0.344,1
900153,190202,Maps,Maroon 5,0.296,1
900153,190163,Stay with Me,Sam Smith,0.272,1
900153,190086,Rude,Magic!,0.174,1
900153,15208,Hurt,Christina Aguilera,0.125,1
900153,174129,Jar of Hearts,Christina Perri,0.065,1
900153,900124,Break the Rules,Charli XCX,0.019,1
900153,900128,Love Me Like You Do,Ellie Goulding,0.017,1
900153,190142,Ghost,Ella Henderson,0.015,1
900153,900177,Bitch Better Have My Money,Rihanna,0.015,1
900153,900044,Thinking Out Loud,Ed Sheeran,0.014,1
900153,900178,Elastic Heart,Sia,0.013,1
900153,190147,Ultraviolence,Lana Del Rey,0.008,1
900153,189944,Let Go for Tonight,Foxes,0.007,1
900153,190091,Only Love Can Hurt Like This,Paloma Faith,0.007,1
900153,900142,Time of Our Lives,Pitbull,0.006,1
900153,61223,Bleeding Love,Leona Lewis,0.004,1
900155,900128,Love Me Like You Do,Ellie Goulding,0.769,1
900155,900129,Hold Back the River,James Bay,0.696,1
900155,1500031,Eyes Shut,Years & Years,0.454,1
900155,186479,Clarity,Zedd,0.425,1
900155,900168,Lean On,Major Lazer,0.319,1
900155,900165,Hold My Hand,Jess Glynne,0.093,1
900155,900130,Say Something,Karen Harding,0.04,1
900155,900141,Wish You Were Mine,Philip George,0.028,1
900155,900123,Runaway (U & I),Galantis,0.024,1
900155,900022,The Nights,Avicii,0.022,1
900155,900137,Chains,Nick Jonas,0.014,1
900155,900178,Elastic Heart,Sia,0.013,1
900155,900142,Time of Our Lives,Pitbull,0.011,1
900155,190091,Only Love Can Hurt Like This,Paloma Faith,0.009,1
900155,190089,Am I Wrong,Nico & Vinz,0.008,1
900155,190108,Touch,Shift K3Y,0.008,1
900155,900058,Uptown Funk,Mark Ronson,0.008,1
900155,900082,Faded,ZHU,0.007,1
900155,190086,Rude,Magic!,0.007,1
900155,189981,All of Me,John Legend,0.007,1
900155,185265,Safe and Sound,Capital Cities,0.006,1
900155,186448,Love Me Again,John Newman,0.005,1
900156,900027,Heroes (We Could Be),Alesso,0.809,1
900156,176455,Levels,Avicii,0.557,1
900156,900027,Heroes (We Could Be),Alesso,0.379,1
900156,900131,Firestone,Kygo,0.048,1
900156,900200,Stole The Show,Kygo,0.032,1
900156,900141,Wish You Were Mine,Philip George,0.026,1
900156,900132,Are You With Me,Lost Frequencies,0.024,1
900156,190203,Wicked Wonderland,Martin Tungevaag,0.013,1
900158,900129,Hold Back the River,James Bay,0.043,1
900158,190202,Maps,Maroon 5,0.042,1
900158,900128,Love Me Like You Do,Ellie Goulding,0.04,1
900158,900008,Take Me to Church,Hozier,0.034,1
900158,900153,One Last Time,Ariana Grande,0.034,1
900158,900137,Chains,Nick Jonas,0.034,1
900158,900178,Elastic Heart,Sia,0.031,1
900158,1504462,Let It Go,James Bay,0.03,1
900158,900145,King,Years & Years,0.03,1
900158,900066,The Heart Wants What It Wants,Selena Gomez,0.029,1
900158,190003,Magic,Coldplay,0.028,1
900158,190204,All About That Bass,Meghan Trainor,0.028,1
900158,189981,All of Me,John Legend,0.028,1
900158,190142,Ghost,Ella Henderson,0.028,1
900158,186623,Counting Stars,OneRepublic,0.027,1
900158,190086,Rude,Magic!,0.027,1
900158,188418,Riptide,Vance Joy,0.025,1
900158,900177,Bitch Better Have My Money,Rihanna,0.023,1
900158,900182,Shut Up and Dance,Walk the Moon,0.022,1
900158,190089,Am I Wrong,Nico & Vinz,0.021,1
900158,179010,Skinny Love,Birdy,0.02,1
900158,185315,Another Love,Tom Odell,0.019,1
900158,183214,When I Was Your Man,Bruno Mars,0.019,1
900158,171713,Someone Like You,Adele,0.017,1
900158,179071,Little Talks,Of Monsters and Men,0.016,1
900158,180417,I Will Wait,Mumford & Sons,0.013,1
900158,190185,Shower,Becky G,0.012,1
900158,95609,I'm Yours,Jason Mraz,0.012,1
900158,162073,How to Save a Life,The Fray,0.012,1
900158,184012,Impossible,James Arthur,0.011,1
900158,900056,Diamonds,Josef Salvat,0.009,1
900158,188398,Say Something,A Great Big World,0.008,1
900162,900175,Mi Nuevo Vicio,Paulina Rubio,0.044,1
900165,900145,King,Years & Years,1,1
900165,190108,Touch,Shift K3Y,0.117,1
900165,900155,Stronger,Clean Bandit,0.049,1
900165,900130,Say Something,Karen Harding,0.041,1
900165,900200,Stole The Show,Kygo,0.031,1
900165,900141,Wish You Were Mine,Philip George,0.03,1
900165,900201,Bills,Lunchmoney Lewis,0.023,1
900165,900131,Firestone,Kygo,0.02,1
900165,900176,Rumors,Pep & Rash,0.018,1
900167,900066,The Heart Wants What It Wants,Selena Gomez,0.186,1
900167,900137,Chains,Nick Jonas,0.123,1
900167,1000002,Ghost Town,Adam Lambert,0.007,1
900167,900145,King,Years & Years,0.006,1
900167,9180,We Belong Together,Mariah Carey,0.005,1
900167,190091,Only Love Can Hurt Like This,Paloma Faith,0.004,1
900167,61223,Bleeding Love,Leona Lewis,0.001,1
900167,900058,Uptown Funk,Mark Ronson,0.001,1
900167,185268,Skyscraper,Demi Lovato,0.001,1
900168,900155,Stronger,Clean Bandit,0.857,1
900168,900124,Break the Rules,Charli XCX,0.7,1
900168,1500031,Eyes Shut,Years & Years,0.274,1
900168,900145,King,Years & Years,0.04,1
900168,900131,Firestone,Kygo,0.038,1
900168,900200,Stole The Show,Kygo,0.033,1
900168,900139,Cheerleader,Omi,0.024,1
900168,900123,Runaway (U & I),Galantis,0.019,1
900168,900058,Uptown Funk,Mark Ronson,0.017,1
900168,186479,Clarity,Zedd,0.016,1
900168,900082,Faded,ZHU,0.014,1
900168,900128,Love Me Like You Do,Ellie Goulding,0.009,1
900171,900183,Uncover,Zara Larsson,0.175,1
900171,900139,Cheerleader,Omi,0.14,1
900171,900132,Are You With Me,Lost Frequencies,0.105,1
900171,900047,Jungle,Emma Louise,0.062,1
900171,189939,Sirens Call,Cats on Trees,0.055,1
900171,900140,CoCo,O.T. Genasis,0.04,1
900171,190203,Wicked Wonderland,Martin Tungevaag,0.04,1
900174,190174,Lovers on the Sun,David Guetta,0.254,1
900174,900062,Wrapped Up,Olly Murs,0.127,1
900174,900000,Blame,Calvin Harris,0.061,1
900174,900195,Worth It,Fifth Harmony,0.054,1
900174,900129,Hold Back the River,James Bay,0.052,1
900174,900142,Time of Our Lives,Pitbull,0.05,1
900174,190183,Break Free,Ariana Grande,0.042,1
900174,190142,Ghost,Ella Henderson,0.04,1
900174,900044,Thinking Out Loud,Ed Sheeran,0.038,1
900174,900143,FourFiveSeconds,Rihanna,0.037,1
900174,900128,Love Me Like You Do,Ellie Goulding,0.036,1
900174,900165,Hold My Hand,Jess Glynne,0.035,1
900174,190204,All About That Bass,Meghan Trainor,0.027,1
900174,900066,The Heart Wants What It Wants,Selena Gomez,0.026,1
900174,188424,Timber,Pitbull,0.026,1
900174,190086,Rude,Magic!,0.024,1
900174,900182,Shut Up and Dance,Walk the Moon,0.021,1
900174,900137,Chains,Nick Jonas,0.021,1
900174,900124,Break the Rules,Charli XCX,0.018,1
900174,900145,King,Years & Years,0.017,1
900174,186623,Counting Stars,OneRepublic,0.017,1
900174,190185,Shower,Becky G,0.015,1
900174,190091,Only Love Can Hurt Like This,Paloma Faith,0.014,1
900174,186448,Love Me Again,John Newman,0.013,1
900174,188398,Say Something,A Great Big World,0.013,1
900174,1504462,Let It Go,James Bay,0.011,1
900174,184017,Just Give Me a Reason,P!nk,0.011,1
900174,190089,Am I Wrong,Nico & Vinz,0.01,1
900174,61223,Bleeding Love,Leona Lewis,0.009,1
900174,184012,Impossible,James Arthur,0.008,1
900174,189944,Let Go for Tonight,Foxes,0.006,1
900174,1000087,Fight Song,Rachel Platten,0.006,1
900174,1000002,Ghost Town,Adam Lambert,0.005,1
900175,1000088,La Mordidita,Ricky Martin,0.619,1
900177,900142,Time of Our Lives,Pitbull,0.093,1
900177,1000002,Ghost Town,Adam Lambert,0.017,1
900177,900167,Ghosttown,Madonna,0.015,1
900177,900153,One Last Time,Ariana Grande,0.014,1
900177,900145,King,Years & Years,0.012,1
900177,900128,Love Me Like You Do,Ellie Goulding,0.01,1
900177,900178,Elastic Heart,Sia,0.009,1
900177,900137,Chains,Nick Jonas,0.009,1
900177,900066,The Heart Wants What It Wants,Selena Gomez,0.007,1
900177,9180,We Belong Together,Mariah Carey,0.006,1
900177,900155,Stronger,Clean Bandit,0.004,1
900177,190091,Only Love Can Hurt Like This,Paloma Faith,0.004,1
900177,190142,Ghost,Ella Henderson,0.004,1
900177,190185,Shower,Becky G,0.004,1
900177,4579,Cry Me a River,Justin Timberlake,0.002,1
900177,61223,Bleeding Love,Leona Lewis,0.002,1
900177,181347,Equalize,Pitty,0.001,1
900177,189944,Let Go for Tonight,Foxes,0.001,1
900178,900128,Love Me Like You Do,Ellie Goulding,0.428,1
900178,900008,Take Me to Church,Hozier,0.412,1
900178,190163,Stay with Me,Sam Smith,0.407,1
900178,900044,Thinking Out Loud,Ed Sheeran,0.379,1
900178,900066,The Heart Wants What It Wants,Selena Gomez,0.345,1
900178,900124,Break the Rules,Charli XCX,0.332,1
900178,190204,All About That Bass,Meghan Trainor,0.33,1
900178,900145,King,Years & Years,0.309,1
900178,900137,Chains,Nick Jonas,0.268,1
900178,188404,All Night,Icona Pop,0.07,1
900178,2700,White Flag,Dido,0.066,1
900178,190086,Rude,Magic!,0.01,1
900178,190185,Shower,Becky G,0.008,1
900178,190091,Only Love Can Hurt Like This,Paloma Faith,0.008,1
900178,186448,Love Me Again,John Newman,0.007,1
900178,179010,Skinny Love,Birdy,0.006,1
900178,189965,Wasting My Young Years,London Grammar,0.005,1
900178,900174,Up,Olly Murs,0.004,1
900178,189944,Let Go for Tonight,Foxes,0.004,1
900178,1000002,Ghost Town,Adam Lambert,0.004,1
900178,176983,Somebody That I Used to Know,Gotye,0.004,1
900178,184023,I Love You,Woodkid,0.003,1
900178,61223,Bleeding Love,Leona Lewis,0.002,1
900182,190075,Tongue Tied,Grouplove,0.426,1
900182,188398,Say Something,A Great Big World,0.251,1
900182,188418,Riptide,Vance Joy,0.036,1
900182,900044,Thinking Out Loud,Ed Sheeran,0.029,1
900182,900129,Hold Back the River,James Bay,0.028,1
900182,190142,Ghost,Ella Henderson,0.028,1
900182,189966,Stolen Dance,Milky Chance,0.025,1
900182,900137,Chains,Nick Jonas,0.025,1
900182,900058,Uptown Funk,Mark Ronson,0.024,1
900182,900145,King,Years & Years,0.023,1
900182,900008,Take Me to Church,Hozier,0.02,1
900182,190082,Come With Me Now,Kongos,0.02,1
900182,185265,Safe and Sound,Capital Cities,0.018,1
900182,900065,My Type,Saint Motel,0.017,1
900182,190086,Rude,Magic!,0.016,1
900182,179068,Everybody Talks,Neon Trees,0.015,1
900182,900195,Worth It,Fifth Harmony,0.015,1
900182,179071,Little Talks,Of Monsters and Men,0.015,1
900182,185253,Sail,Awolnation,0.01,1
900183,900139,Cheerleader,Omi,0.042,1
900183,900171,Homeless,Marina Kaye,0.041,1
900183,900132,Are You With Me,Lost Frequencies,0.033,1
900183,900124,Break the Rules,Charli XCX,0.012,1
900183,190203,Wicked Wonderland,Martin Tungevaag,0.011,1
900183,190204,All About That Bass,Meghan Trainor,0.007,1
900183,900153,One Last Time,Ariana Grande,0.007,1
900183,900056,Diamonds,Josef Salvat,0.007,1
900183,190142,Ghost,Ella Henderson,0.005,1
900183,190185,Shower,Becky G,0.005,1
900183,900137,Chains,Nick Jonas,0.003,1
900186,1000054,Reality,Lost Frequencies,0.602,1
900186,1504937,Don't Be so Shy,Imany,0.577,1
900186,1000107,Castle In The Snow,The Avener,0.476,1
900186,900132,Are You With Me,Lost Frequencies,0.369,1
900186,1500010,Ocean Drive,Duke Dumont,0.332,1
900186,1504928,This Girl,Kungs,0.316,1
900186,1504450,Faded,Alan Walker,0.301,1
900186,1504484,Intoxicated,Martin Solveig,0.265,1
900186,1000100,Easy Love,Sigala,0.228,1
900186,1504465,Fast Car,Jonas Blue,0.221,1
900186,1504934,Bonbon,Era Istrefi,0.2,1
900186,1000039,Adore,Jasmine Thompson,0.186,1
900186,900139,Cheerleader,Omi,0.17,1
900186,190089,Am I Wrong,Nico & Vinz,0.084,1
900186,900201,Bills,Lunchmoney Lewis,0.072,1
900186,1000076,HULA HOOP,Omi,0.07,1
900186,900141,Wish You Were Mine,Philip George,0.048,1
900186,900150,Riva (Restart the Game),Klingande,0.039,1
900186,1504930,Bailar,Deorro,0.037,1
900186,190203,Wicked Wonderland,Martin Tungevaag,0.025,1
900187,1000009,For A Better Day,Avicii,1,1
900187,1000100,Easy Love,Sigala,0.462,1
900187,1504465,Fast Car,Jonas Blue,0.442,1
900187,900123,Runaway (U & I),Galantis,0.421,1
900187,1000076,HULA HOOP,Omi,0.356,1
900187,1500010,Ocean Drive,Duke Dumont,0.315,1
900187,1504476,Sweet Lovin',Sigala,0.313,1
900187,1000022,Omen,Disclosure,0.145,1
900187,190041,Summer,Calvin Harris,0.028,1
900187,900200,Stole The Show,Kygo,0.023,1
900187,1504450,Faded,Alan Walker,0.023,1
900187,1504952,Don't Let Me Down,The Chainsmokers,0.018,1
900187,1504484,Intoxicated,Martin Solveig,0.013,1
900187,900128,Love Me Like You Do,Ellie Goulding,0.012,1
900187,900141,Wish You Were Mine,Philip George,0.005,1
900187,1504930,Bailar,Deorro,0.004,1
900187,190203,Wicked Wonderland,Martin Tungevaag,0.003,1
900187,1000069,Runnin' (Lose It All),Naughty Boy,0.002,1
900187,1000002,Ghost Town,Adam Lambert,0.002,1
900187,1504470,I Took A Pill In Ibiza,Mike Posner,0.001,1
900188,900131,Firestone,Kygo,0.545,1
900188,900022,The Nights,Avicii,0.321,1
900188,190183,Break Free,Ariana Grande,0.274,1
900188,900195,Worth It,Fifth Harmony,0.27,1
900188,900145,King,Years & Years,0.201,1
900188,900123,Runaway (U & I),Galantis,0.189,1
900188,186538,Hey Brother,Avicii,0.176,1
900188,188404,All Night,Icona Pop,0.134,1
900188,179018,Don't Wake Me Up,Chris Brown,0.08,1
900188,190108,Touch,Shift K3Y,0.067,1
900188,900058,Uptown Funk,Mark Ronson,0.018,1
900188,900174,Up,Olly Murs,0.016,1
900188,900200,Stole The Show,Kygo,0.014,1
900188,900139,Cheerleader,Omi,0.014,1
900188,900141,Wish You Were Mine,Philip George,0.013,1
900188,1504484,Intoxicated,Martin Solveig,0.013,1
900188,900142,Time of Our Lives,Pitbull,0.012,1
900188,900165,Hold My Hand,Jess Glynne,0.009,1
900188,900062,Wrapped Up,Olly Murs,0.008,1
900188,190142,Ghost,Ella Henderson,0.006,1
900188,190086,Rude,Magic!,0.005,1
900188,900137,Chains,Nick Jonas,0.005,1
900188,186623,Counting Stars,OneRepublic,0.005,1
900188,190204,All About That Bass,Meghan Trainor,0.004,1
900188,186448,Love Me Again,John Newman,0.004,1
900188,190003,Magic,Coldplay,0.004,1
900188,185265,Safe and Sound,Capital Cities,0.004,1
900188,190089,Am I Wrong,Nico & Vinz,0.003,1
900193,900128,Love Me Like You Do,Ellie Goulding,0.179,1
900193,900129,Hold Back the River,James Bay,0.147,1
900193,190163,Stay with Me,Sam Smith,0.011,1
900193,190086,Rude,Magic!,0.007,1
900193,189981,All of Me,John Legend,0.006,1
900193,900066,The Heart Wants What It Wants,Selena Gomez,0.006,1
900193,190003,Magic,Coldplay,0.006,1
900193,900008,Take Me to Church,Hozier,0.006,1
900193,190204,All About That Bass,Meghan Trainor,0.006,1
900193,185276,Demons,Imagine Dragons,0.006,1
900193,900137,Chains,Nick Jonas,0.005,1
900193,190142,Ghost,Ella Henderson,0.005,1
900193,190132,Chandelier,Sia,0.005,1
900193,188418,Riptide,Vance Joy,0.005,1
900193,176988,I Won't Give Up,Jason Mraz,0.005,1
900193,183214,When I Was Your Man,Bruno Mars,0.005,1
900193,900182,Shut Up and Dance,Walk the Moon,0.004,1
900193,190089,Am I Wrong,Nico & Vinz,0.004,1
900193,171713,Someone Like You,Adele,0.004,1
900193,185315,Another Love,Tom Odell,0.004,1
900193,162073,How to Save a Life,The Fray,0.004,1
900193,190185,Shower,Becky G,0.004,1
900193,900145,King,Years & Years,0.003,1
900193,179071,Little Talks,Of Monsters and Men,0.003,1
900193,900177,Bitch Better Have My Money,Rihanna,0.003,1
900193,188398,Say Something,A Great Big World,0.002,1
900193,68914,Gravity,Sara Bareilles,0.002,1
900193,184012,Impossible,James Arthur,0.002,1
900193,143340,You Found Me,The Fray,0.002,1
900193,169085,9 Crimes,Damien Rice,0.001,1
900193,189944,Let Go for Tonight,Foxes,0.001,1
900195,179018,Don't Wake Me Up,Chris Brown,0.131,1
900195,900174,Up,Olly Murs,0.04,1
900195,900044,Thinking Out Loud,Ed Sheeran,0.024,1
900195,900062,Wrapped Up,Olly Murs,0.022,1
900195,900137,Chains,Nick Jonas,0.02,1
900195,900145,King,Years & Years,0.018,1
900195,900124,Break the Rules,Charli XCX,0.017,1
900195,190142,Ghost,Ella Henderson,0.016,1
900195,61223,Bleeding Love,Leona Lewis,0.007,1
900195,186455,Royals,Lorde,0.007,1
900195,900183,Uncover,Zara Larsson,0.006,1
900195,181347,Equalize,Pitty,0.005,1
900195,9180,We Belong Together,Mariah Carey,0.005,1
900199,900064,Calabria,Rune RK,0.141,1
900199,900132,Are You With Me,Lost Frequencies,0.039,1
900199,1000054,Reality,Lost Frequencies,0.039,1
900199,900171,Homeless,Marina Kaye,0.018,1
900199,1000037,Ginza,J Balvin,0.013,1
900199,900139,Cheerleader,Omi,0.004,1
900199,900176,Rumors,Pep & Rash,0.002,1
900200,900141,Wish You Were Mine,Philip George,0.133,1
900200,900131,Firestone,Kygo,0.041,1
900200,900165,Hold My Hand,Jess Glynne,0.023,1
900200,900027,Heroes (We Could Be),Alesso,0.016,1
900200,900201,Bills,Lunchmoney Lewis,0.013,1
900200,900145,King,Years & Years,0.01,1
900200,900132,Are You With Me,Lost Frequencies,0.009,1
900200,900156,Perdoname,Deorro,0.005,1
900200,900082,Faded,ZHU,0.003,1
900200,900130,Say Something,Karen Harding,0.001,1
900200,900150,Riva (Restart the Game),Klingande,0.001,1
900200,189935,Stay the Night,Zedd,0.001,1
900201,900165,Hold My Hand,Jess Glynne,0.125,1
900201,900131,Firestone,Kygo,0.108,1
900201,900139,Cheerleader,Omi,0.106,1
900201,900129,Hold Back the River,James Bay,0.094,1
900201,900200,Stole The Show,Kygo,0.093,1
900201,900132,Are You With Me,Lost Frequencies,0.091,1
900201,1000087,Fight Song,Rachel Platten,0.09,1
900201,900145,King,Years & Years,0.087,1
900201,900142,Time of Our Lives,Pitbull,0.085,1
900201,900058,Uptown Funk,Mark Ronson,0.084,1
